"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"6135","Native 8",44,"continuation","fp",3,0,"Native","continuation fp",1,NA,"Ambiguous","Inconsistent"
"6137","Native 8",26,"continuation","fp",1,615,"Native","continuation fp",0,615,"Ambiguous","Consistent"
"6140","Native 8",37,"continuation","fp",4,126,"Native","continuation fp",0,126,"Unambiguous","Inconsistent"
"6143","Native 9",46,"continuation","fp",2,626,"Native","continuation fp",0,626,"Unambiguous","Consistent"
"6144","Native 9",30,"continuation","fp",2,995,"Native","continuation fp",0,995,"Unambiguous","Consistent"
"6145","Native 9",42,"continuation","fp",2,499,"Native","continuation fp",0,499,"Unambiguous","Consistent"
"6146","Native 9",27,"continuation","fp",3,428,"Native","continuation fp",0,428,"Ambiguous","Inconsistent"
"6147","Native 9",36,"continuation","fp",4,414,"Native","continuation fp",0,414,"Unambiguous","Inconsistent"
"6149","Native 9",45,"continuation","fp",1,450,"Native","continuation fp",0,450,"Ambiguous","Consistent"
"6152","Native 9",35,"continuation","fp",3,712,"Native","continuation fp",0,712,"Ambiguous","Inconsistent"
"6154","Native 9",39,"continuation","fp",3,194,"Native","continuation fp",0,194,"Ambiguous","Inconsistent"
"6156","Native 9",47,"continuation","fp",3,665,"Native","continuation fp",0,665,"Ambiguous","Inconsistent"
"6157","Native 9",40,"continuation","fp",4,434,"Native","continuation fp",0,434,"Unambiguous","Inconsistent"
"6159","Native 9",38,"continuation","fp",2,197,"Native","continuation fp",0,197,"Unambiguous","Consistent"
"6160","Native 9",43,"continuation","fp",3,366,"Native","continuation fp",0,366,"Ambiguous","Inconsistent"
"6161","Native 9",29,"continuation","fp",1,473,"Native","continuation fp",0,473,"Ambiguous","Consistent"
"6165","Native 9",26,"continuation","fp",2,869,"Native","continuation fp",0,869,"Unambiguous","Consistent"
"6169","Native 9",33,"continuation","fp",1,1018,"Native","continuation fp",0,1018,"Ambiguous","Consistent"
"6170","Native 9",41,"continuation","fp",1,348,"Native","continuation fp",0,348,"Ambiguous","Consistent"
"6171","Native 9",34,"continuation","fp",2,445,"Native","continuation fp",0,445,"Unambiguous","Consistent"
"6172","Native 9",37,"continuation","fp",1,506,"Native","continuation fp",0,506,"Ambiguous","Consistent"
"6175","Native 9",48,"continuation","fp",4,394,"Native","continuation fp",0,394,"Unambiguous","Inconsistent"
"6176","Native 9",31,"continuation","fp",3,651,"Native","continuation fp",0,651,"Ambiguous","Inconsistent"
"6177","Native 9",32,"continuation","fp",4,541,"Native","continuation fp",0,541,"Unambiguous","Inconsistent"
"6180","Native 9",44,"continuation","fp",4,544,"Native","continuation fp",0,544,"Unambiguous","Inconsistent"
"6182","Native 9",28,"continuation","fp",4,509,"Native","continuation fp",0,509,"Unambiguous","Inconsistent"
"6183","Native 9",25,"continuation","fp",1,328,"Native","continuation fp",0,328,"Ambiguous","Consistent"
"6191","Native 10",43,"continuation","fp",4,1588,"Native","continuation fp",0,1588,"Unambiguous","Inconsistent"
"6192","Native 10",48,"continuation","fp",1,1140,"Native","continuation fp",0,1140,"Ambiguous","Consistent"
"6194","Native 10",39,"continuation","fp",4,508,"Native","continuation fp",0,508,"Unambiguous","Inconsistent"
"6195","Native 10",44,"continuation","fp",1,1675,"Native","continuation fp",0,1675,"Ambiguous","Consistent"
"6196","Native 10",42,"continuation","fp",3,238,"Native","continuation fp",0,238,"Ambiguous","Inconsistent"
"6197","Native 10",33,"continuation","fp",2,1224,"Native","continuation fp",0,1224,"Unambiguous","Consistent"
"6198","Native 10",35,"continuation","fp",4,827,"Native","continuation fp",0,827,"Unambiguous","Inconsistent"
"6200","Native 10",27,"continuation","fp",4,440,"Native","continuation fp",0,440,"Unambiguous","Inconsistent"
"6202","Native 10",34,"continuation","fp",3,752,"Native","continuation fp",0,752,"Ambiguous","Inconsistent"
