"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"17677","Native 9",23,"spillover","rp",3,4258,"Native","spillover rp",0,4258,"Ambiguous","Inconsistent"
"17678","Native 9",24,"spillover","rp",4,299,"Native","spillover rp",0,299,"Unambiguous","Inconsistent"
"17680","Native 9",1,"spillover","rp",1,702,"Native","spillover rp",0,702,"Ambiguous","Consistent"
"17681","Native 9",22,"spillover","rp",2,619,"Native","spillover rp",0,619,"Unambiguous","Consistent"
"17682","Native 9",5,"spillover","rp",1,915,"Native","spillover rp",0,915,"Ambiguous","Consistent"
"17687","Native 9",18,"spillover","rp",2,345,"Native","spillover rp",0,345,"Unambiguous","Consistent"
"17688","Native 9",8,"spillover","rp",4,867,"Native","spillover rp",0,867,"Unambiguous","Inconsistent"
"17692","Native 9",3,"spillover","rp",3,508,"Native","spillover rp",0,508,"Ambiguous","Inconsistent"
"17693","Native 9",13,"spillover","rp",1,1024,"Native","spillover rp",0,1024,"Ambiguous","Consistent"
"17695","Native 9",11,"spillover","rp",3,370,"Native","spillover rp",0,370,"Ambiguous","Inconsistent"
"17698","Native 9",9,"spillover","rp",1,413,"Native","spillover rp",0,413,"Ambiguous","Consistent"
"17699","Native 9",16,"spillover","rp",4,218,"Native","spillover rp",0,218,"Unambiguous","Inconsistent"
"17700","Native 9",15,"spillover","rp",3,410,"Native","spillover rp",0,410,"Ambiguous","Inconsistent"
"17701","Native 9",6,"spillover","rp",2,185,"Native","spillover rp",0,185,"Unambiguous","Consistent"
"17702","Native 9",17,"spillover","rp",1,187,"Native","spillover rp",0,187,"Ambiguous","Consistent"
"17703","Native 9",10,"spillover","rp",2,347,"Native","spillover rp",0,347,"Unambiguous","Consistent"
"17704","Native 10",20,"spillover","rp",1,1813,"Native","spillover rp",0,1813,"Ambiguous","Consistent"
"17707","Native 10",11,"spillover","rp",4,351,"Native","spillover rp",0,351,"Unambiguous","Inconsistent"
"17713","Native 10",9,"spillover","rp",2,1535,"Native","spillover rp",0,1535,"Unambiguous","Consistent"
"17715","Native 10",14,"spillover","rp",3,700,"Native","spillover rp",0,700,"Ambiguous","Inconsistent"
"17718","Native 10",19,"spillover","rp",4,397,"Native","spillover rp",0,397,"Unambiguous","Inconsistent"
"17723","Native 10",10,"spillover","rp",3,5940,"Native","spillover rp",0,5940,"Ambiguous","Inconsistent"
"17724","Native 10",6,"spillover","rp",3,504,"Native","spillover rp",0,504,"Ambiguous","Inconsistent"
"17725","Native 10",22,"spillover","rp",3,1393,"Native","spillover rp",0,1393,"Ambiguous","Inconsistent"
"17726","Native 10",17,"spillover","rp",2,1126,"Native","spillover rp",0,1126,"Unambiguous","Consistent"
"17728","Native 10",18,"spillover","rp",3,634,"Native","spillover rp",0,634,"Ambiguous","Inconsistent"
"17729","Native 10",12,"spillover","rp",1,853,"Native","spillover rp",0,853,"Ambiguous","Consistent"
"17730","Native 10",15,"spillover","rp",4,483,"Native","spillover rp",0,483,"Unambiguous","Inconsistent"
"17731","Native 10",1,"spillover","rp",2,757,"Native","spillover rp",0,757,"Unambiguous","Consistent"
"17733","Native 10",4,"spillover","rp",1,737,"Native","spillover rp",0,737,"Ambiguous","Consistent"
"17734","Native 10",21,"spillover","rp",2,791,"Native","spillover rp",0,791,"Unambiguous","Consistent"
"17738","Native 10",3,"spillover","rp",4,1399,"Native","spillover rp",0,1399,"Unambiguous","Inconsistent"
"17740","Native 10",23,"spillover","rp",4,613,"Native","spillover rp",0,613,"Unambiguous","Inconsistent"
"17741","Native 10",5,"spillover","rp",2,440,"Native","spillover rp",0,440,"Unambiguous","Consistent"
"17742","Native 10",24,"spillover","rp",1,602,"Native","spillover rp",0,602,"Ambiguous","Consistent"
"17744","Native 10",16,"spillover","rp",1,1196,"Native","spillover rp",0,1196,"Ambiguous","Consistent"
"17745","Native 10",7,"spillover","rp",4,1341,"Native","spillover rp",0,1341,"Unambiguous","Inconsistent"
"17749","Native 10",2,"spillover","rp",3,1018,"Native","spillover rp",0,1018,"Ambiguous","Inconsistent"
"17750","Native 10",8,"spillover","rp",1,558,"Native","spillover rp",0,558,"Ambiguous","Consistent"
"17751","Native 10",13,"spillover","rp",2,1816,"Native","spillover rp",0,1816,"Unambiguous","Consistent"
"17754","Native 11",12,"spillover","rp",2,680,"Native","spillover rp",0,680,"Unambiguous","Consistent"
"17755","Native 11",23,"spillover","rp",1,1086,"Native","spillover rp",0,1086,"Ambiguous","Consistent"
"17756","Native 11",18,"spillover","rp",4,324,"Native","spillover rp",0,324,"Unambiguous","Inconsistent"
"17757","Native 11",21,"spillover","rp",3,0,"Native","spillover rp",1,NA,"Ambiguous","Inconsistent"
"17758","Native 11",13,"spillover","rp",3,694,"Native","spillover rp",0,694,"Ambiguous","Inconsistent"
"17759","Native 11",8,"spillover","rp",2,491,"Native","spillover rp",0,491,"Unambiguous","Consistent"
"17763","Native 11",19,"spillover","rp",1,366,"Native","spillover rp",0,366,"Ambiguous","Consistent"
"17767","Native 11",3,"spillover","rp",1,573,"Native","spillover rp",0,573,"Ambiguous","Consistent"
"17774","Native 11",4,"spillover","rp",2,5909,"Native","spillover rp",0,5909,"Unambiguous","Consistent"
"17778","Native 11",22,"spillover","rp",4,832,"Native","spillover rp",0,832,"Unambiguous","Inconsistent"
"17779","Native 11",11,"spillover","rp",1,340,"Native","spillover rp",0,340,"Ambiguous","Consistent"
"17780","Native 11",6,"spillover","rp",4,401,"Native","spillover rp",0,401,"Unambiguous","Inconsistent"
"17781","Native 11",17,"spillover","rp",3,159,"Native","spillover rp",0,159,"Ambiguous","Inconsistent"
"17783","Native 11",7,"spillover","rp",1,297,"Native","spillover rp",0,297,"Ambiguous","Consistent"
"17784","Native 11",24,"spillover","rp",2,157,"Native","spillover rp",0,157,"Unambiguous","Consistent"
"17785","Native 11",15,"spillover","rp",1,686,"Native","spillover rp",0,686,"Ambiguous","Consistent"
"17787","Native 11",9,"spillover","rp",3,0,"Native","spillover rp",1,NA,"Ambiguous","Inconsistent"
"17789","Native 11",5,"spillover","rp",3,283,"Native","spillover rp",0,283,"Ambiguous","Inconsistent"
"17790","Native 11",16,"spillover","rp",2,162,"Native","spillover rp",0,162,"Unambiguous","Consistent"
"17792","Native 11",1,"spillover","rp",3,468,"Native","spillover rp",0,468,"Ambiguous","Inconsistent"
"17793","Native 11",2,"spillover","rp",4,1257,"Native","spillover rp",0,1257,"Unambiguous","Inconsistent"
"17794","Native 11",10,"spillover","rp",4,352,"Native","spillover rp",0,352,"Unambiguous","Inconsistent"
